Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"PDIA2","Protein Disulfide Isomerase Family A Member 2","Protein Coding","Q13087","51","GC16P103977","1.03152513504028","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDIA2"
"UBE2E1","Ubiquitin Conjugating Enzyme E2 E1","Protein Coding","P51965","52","GC03P023805","1.03138768672943","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2E1"
"IPP","Intracisternal A Particle-Promoted Polypeptide","Protein Coding","Q9Y573","40","GC01M045837","1.03132688999176","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IPP"
"FPR3","Formyl Peptide Receptor 3","Protein Coding","P25089","45","GC19P051795","1.03127562999725","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FPR3"
"NRIP3","Nuclear Receptor Interacting Protein 3","Protein Coding","Q9NQ35","45","GC11M013615","1.03127562999725","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NRIP3"
"C17orf75","Chromosome 17 Open Reading Frame 75","Protein Coding","Q9HAS0","39","GC17M032324","1.03087246417999","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C17orf75"
"MIR553","MicroRNA 553","RNA Gene","","20","GC01P100281","1.02958977222443","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR553"
"RNU105B","RNA, U105B Small Nucleolar","RNA Gene","","20","GC20P009707","1.02958977222443","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNU105B"
"FNDC1","Fibronectin Type III Domain Containing 1","Protein Coding","Q4ZHG4","41","GC06P166088","1.02956402301788","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FNDC1"
"LINC00960","Long Intergenic Non-Protein Coding RNA 960","RNA Gene","","15","GC03P075672","1.02955508232117","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00960"
"PAX4","Paired Box 4","Protein Coding","O43316","52","GC07M127610","1.02932214736938","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAX4"
"TMEM45B","Transmembrane Protein 45B","Protein Coding","Q96B21","37","GC11P129815","1.02916741371155","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM45B"
"VWA2","Von Willebrand Factor A Domain Containing 2","Protein Coding","Q5GFL6","47","GC10P114239","1.0289226770401","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VWA2"
"MIR4646","MicroRNA 4646","RNA Gene","","18","GC06M100306","1.02872824668884","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR4646"
"MIR6854","MicroRNA 6854","RNA Gene","","9","GC09M098229","1.02872824668884","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR6854"
"DNAJC4","DnaJ Heat Shock Protein Family (Hsp40) Member C4","Protein Coding","Q9NNZ3","41","GC11P064230","1.02843570709229","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC4"
"TIGD3","Tigger Transposable Element Derived 3","Protein Coding","Q6B0B8","38","GC11P065354","1.02843570709229","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIGD3"
"RAB6B","RAB6B, Member RAS Oncogene Family","Protein Coding","Q9NRW1","48","GC03M133824","1.02751135826111","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB6B"
"SLC39A5","Solute Carrier Family 39 Member 5","Protein Coding","Q6ZMH5","51","GC12P065384","1.02739548683167","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC39A5"
"ADAMTS16","ADAM Metallopeptidase With Thrombospondin Type 1 Motif 16","Protein Coding","Q8TE57","48","GC05P005140","1.02647173404694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAMTS16"
"EBP","EBP Cholestenol Delta-Isomerase","Protein Coding","Q15125","55","GC0XP048521","1.02502143383026","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EBP"
"TTLL6","Tubulin Tyrosine Ligase Like 6","Protein Coding","Q8N841","44","GC17M089709","1.02401351928711","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTLL6"
"SLC2A8","Solute Carrier Family 2 Member 8","Protein Coding","Q9NY64","50","GC09P146542","1.02374053001404","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC2A8"
"CDKL1","Cyclin Dependent Kinase Like 1","Protein Coding","Q00532","49","GC14M050333","1.02372324466705","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKL1"
"LINC01719","Long Intergenic Non-Protein Coding RNA 1719","RNA Gene","","16","GC01P169936","1.02372324466705","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01719"
"MIR4458HG","MIR4458 Host Gene","RNA Gene","","15","GC05P008449","1.02372324466705","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR4458HG"
"ADAMTS19","ADAM Metallopeptidase With Thrombospondin Type 1 Motif 19","Protein Coding","Q8TE59","47","GC05P129460","1.02366328239441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAMTS19"
"WDFY3-AS2","WDFY3 Antisense RNA 2","RNA Gene","","18","GC04P084965","1.02328658103943","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDFY3-AS2"
"SLC7A4","Solute Carrier Family 7 Member 4","Protein Coding","O43246","47","GC22M021028","1.0229240655899","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC7A4"
"KCNA1","Potassium Voltage-Gated Channel Subfamily A Member 1","Protein Coding","Q09470","58","GC12P046714","1.02217149734497","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNA1"
"SLC29A4","Solute Carrier Family 29 Member 4","Protein Coding","Q7RTT9","53","GC07P005274","1.0215175151825","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC29A4"
"NRDC","Nardilysin Convertase","Protein Coding","O43847","50","GC01M051922","1.0215175151825","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NRDC"
"NDUFB1","NADH:Ubiquinone Oxidoreductase Subunit B1","Protein Coding","O75438","48","GC14M092116","1.0211808681488","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFB1"
"CMKLR2-AS","CMKLR2 Antisense RNA","RNA Gene","","18","GC02P206435","1.0188319683075","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CMKLR2-AS"
"ARMT1","Acidic Residue Methyltransferase 1","Protein Coding","Q9H993","41","GC06P151452","1.01827752590179","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARMT1"
"FBXO25","F-Box Protein 25","Protein Coding","Q8TCJ0","44","GC08P000406","1.01789617538452","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBXO25"
"MRPL35","Mitochondrial Ribosomal Protein L35","Protein Coding","Q9NZE8","43","GC02P086199","1.01789617538452","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPL35"
"C6","Complement C6","Protein Coding","P13671","53","GC05M041142","1.01780295372009","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C6"
"UTP15","UTP15 Small Subunit Processome Component","Protein Coding","Q8TED0","43","GC05P073565","1.01738488674164","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UTP15"
"ZYG11A","Zyg-11 Family Member A, Cell Cycle Regulator","Protein Coding","Q6WRX3","37","GC01P052842","1.01708889007568","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZYG11A"
"TMEM18","Transmembrane Protein 18","Protein Coding","Q96B42","46","GC02M000660","1.01593112945557","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM18"
"LRRC57","Leucine Rich Repeat Containing 57","Protein Coding","Q8N9N7","38","GC15M042703","1.01524806022644","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRC57"
"UBE2G1","Ubiquitin Conjugating Enzyme E2 G1","Protein Coding","P62253","52","GC17M088132","1.01519477367401","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2G1"
"COL22A1","Collagen Type XXII Alpha 1 Chain","Protein Coding","Q8NFW1","47","GC08M138588","1.01430869102478","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL22A1"
"GDPD1","Glycerophosphodiester Phosphodiesterase Domain Containing 1","Protein Coding","Q8N9F7","47","GC17P059220","1.01399576663971","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDPD1"
"NPR2","Natriuretic Peptide Receptor 2","Protein Coding","P20594","60","GC09P060081","1.01315021514893","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPR2"
"RNF220","Ring Finger Protein 220","Protein Coding","Q5VTB9","50","GC01P062458","1.01311242580414","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF220"
"TELO2","Telomere Maintenance 2","Protein Coding","Q9Y4R8","51","GC16P001493","1.0129120349884","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TELO2"
"CHST5","Carbohydrate Sulfotransferase 5","Protein Coding","Q9GZS9","50","GC16M075528","1.0129120349884","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHST5"
"TOMM7","Translocase Of Outer Mitochondrial Membrane 7","Protein Coding","Q9P0U1","47","GC07M022941","1.0129120349884","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOMM7"
"MTRF1L","Mitochondrial Translation Release Factor 1 Like","Protein Coding","Q9UGC7","44","GC06M152987","1.0129120349884","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTRF1L"
"ACTMAP","Actin Maturation Protease","Protein Coding","Q5BKX5","38","GC19M040740","1.0129120349884","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTMAP"
"DPY19L2P2","DPY19L2 Pseudogene 2","Pseudogene","Q6ZN68","27","GC07M103175","1.0129120349884","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPY19L2P2"
"CCDC163","CCDC163 Homolog","Protein Coding","A0A0D9SF12","25","GC01M045822","1.0129120349884","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC163"
"TMEM225B","Transmembrane Protein 225B","Protein Coding","P0DP42","23","GC07P108724","1.0129120349884","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM225B"
"RBM26-AS1","RBM26 Antisense RNA 1","RNA Gene","","20","GC13P079406","1.0129120349884","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM26-AS1"
"SNORD89","Small Nucleolar RNA, C/D Box 89","RNA Gene","","20","GC02M101272","1.0129120349884","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD89"
"TMEM254-AS1","TMEM254 Antisense RNA 1","RNA Gene","","15","GC10M080036","1.0129120349884","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM254-AS1"
"EXO5-DT","EXO5 Divergent Transcript","RNA Gene","","13","GC01M040614","1.0129120349884","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EXO5-DT"
"RPL36P4","Ribosomal Protein L36 Pseudogene 4","Pseudogene","","11","GC20M035544","1.0129120349884","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL36P4"
"NDUFB9","NADH:Ubiquinone Oxidoreductase Subunit B9","Protein Coding","Q9Y6M9","56","GC08P124539","1.01262474060059","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFB9"
"GORASP2","Golgi Reassembly Stacking Protein 2","Protein Coding","Q9H8Y8","48","GC02P170928","1.01262474060059","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GORASP2"
"QSOX2","Quiescin Sulfhydryl Oxidase 2","Protein Coding","Q6ZRP7","47","GC09M136206","1.01262474060059","https://www.genecards.org/cgi-bin/carddisp.pl?gene=QSOX2"
"PRXL2A","Peroxiredoxin Like 2A","Protein Coding","Q9BRX8","41","GC10P119609","1.01262474060059","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRXL2A"
"RTF2","Replication Termination Factor 2","Protein Coding","Q9BY42","41","GC20P056469","1.01262474060059","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RTF2"
"LYL1","LYL1 Basic Helix-Loop-Helix Family Member","Protein Coding","P12980","48","GC19M100398","1.01232838630676","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LYL1"
"ABCA10","ATP Binding Cassette Subfamily A Member 10","Protein Coding","Q8WWZ4","44","GC17M069147","1.01232838630676","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCA10"
"SCIMP","SLP Adaptor And CSK Interacting Membrane Protein","Protein Coding","Q6UWF3","38","GC17M005208","1.01232838630676","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCIMP"
"ADAMTS10","ADAM Metallopeptidase With Thrombospondin Type 1 Motif 10","Protein Coding","Q9H324","55","GC19M008580","1.01159560680389","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAMTS10"
"TGDS","TDP-Glucose 4,6-Dehydratase","Protein Coding","O95455","46","GC13M094574","1.01159560680389","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGDS"
"PHYKPL","5-Phosphohydroxy-L-Lysine Phospho-Lyase","Protein Coding","Q8IUZ5","48","GC05M178207","1.01064562797546","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHYKPL"
"COG5","Component Of Oligomeric Golgi Complex 5","Protein Coding","Q9UP83","51","GC07M107201","1.01008009910583","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COG5"
"CEP295","Centrosomal Protein 295","Protein Coding","Q9C0D2","42","GC11P093661","1.00962567329407","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP295"
"ARFRP1","ADP Ribosylation Factor Related Protein 1","Protein Coding","Q13795","48","GC20M063698","1.00916028022766","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARFRP1"
"TMEM17","Transmembrane Protein 17","Protein Coding","Q86X19","43","GC02M062452","1.00916028022766","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM17"
"ENSG00000272572","Novel Transcript, Antisense To FAM178A","RNA Gene","","8","GC10M100911","1.00916028022766","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000272572"
"TRAM2","Translocation Associated Membrane Protein 2","Protein Coding","Q15035","46","GC06M100653","1.00851893424988","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAM2"
"UBLCP1","Ubiquitin Like Domain Containing CTD Phosphatase 1","Protein Coding","Q8WVY7","41","GC05P159263","1.00851893424988","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBLCP1"
"PBDC1","Polysaccharide Biosynthesis Domain Containing 1","Protein Coding","Q9BVG4","37","GC0XP076172","1.00851893424988","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PBDC1"
"FOXP1-IT1","FOXP1 Intronic Transcript 1","RNA Gene","","18","GC03M071570","1.00766241550446","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXP1-IT1"
"LGALS12","Galectin 12","Protein Coding","Q96DT0","41","GC11P063506","1.00747847557068","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS12"
"TBC1D12","TBC1 Domain Family Member 12","Protein Coding","O60347","41","GC10P094402","1.0062689781189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBC1D12"
"ARF5","ADP Ribosylation Factor 5","Protein Coding","P84085","51","GC07P127588","1.00544691085815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARF5"
"FCRL4","Fc Receptor Like 4","Protein Coding","Q96PJ5","47","GC01M157573","1.00472509860992","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FCRL4"
"LOC110806262","Solute Carrier Family 6 Member 4 Gene Promoter","Functional Element","","10","GC17P030235","1.00423300266266","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC110806262"
"DMRTA2","DMRT Like Family A2","Protein Coding","Q96SC8","44","GC01M050417","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DMRTA2"
"LINC02869","Long Intergenic Non-Protein Coding RNA 2869","RNA Gene","","18","GC01P218465","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02869"
"LINC02621","Long Intergenic Non-Protein Coding RNA 2621","RNA Gene","","13","GC10P062246","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02621"
"LINC02920","Long Intergenic Non-Protein Coding RNA 2920","RNA Gene","","12","GC21P019873","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02920"
"ENSG00000199550","Y RNA","RNA Gene","","11","GC11P002372","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000199550"
"PPIAP6","Peptidylprolyl Isomerase A Pseudogene 6","Pseudogene","","11","GC14M068421","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPIAP6"
"RN7SL809P","RNA, 7SL, Cytoplasmic 809, Pseudogene","Pseudogene","","10","GC12M056670","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RN7SL809P"
"RPL32P23","Ribosomal Protein L32 Pseudogene 23","Pseudogene","","10","GC10M006072","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL32P23"
"ENSG00000236896","Novel Transcript","RNA Gene","","9","GC09M118295","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000236896"
"CYCSP42","CYCS Pseudogene 42","Pseudogene","","8","GC21M015490","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYCSP42"
"ENSG00000236710","Proteasome (Prosome, Macropain) Subunit, Alpha Type, 1 (PSMA1) Pseudogene","Pseudogene","","7","GC11M013332","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000236710"
"H3P30","H3 Histone Pseudogene 30","Pseudogene","","6","GC09P021878","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H3P30"
"lnc-RNASET2-2","","RNA Gene","","6","GC06M166930","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-RNASET2-2"
"HSALNG0004019","","RNA Gene","","5","GC01M061177","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0004019"
"HSALNG0102088","","RNA Gene","","5","GC14M068248","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0102088"
"L13712-029","","RNA Gene","","5","GC09P103892","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=L13712-029"
"RF00017-1599","","RNA Gene","","5","GC14P068325","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RF00017-1599"
"RF00017-7861","","RNA Gene","","5","GC09M119563","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RF00017-7861"
"RF00017-7862","","RNA Gene","","5","GC09M119564","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RF00017-7862"
"RF00017-7863","","RNA Gene","","5","GC09P103893","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RF00017-7863"
"lnc-IL2RA-4","","RNA Gene","","5","GC10M006071","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-IL2RA-4"
"piR-38351-069","","RNA Gene","","5","GC11P035336","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-38351-069"
"CM034958-369","","RNA Gene","","4","GC08M136870","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CM034958-369"
"HSALNG0047290","","RNA Gene","","4","GC06M000413","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0047290"
"HSALNG0068427","","RNA Gene","","4","GC08M136914","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0068427"
"HSALNG0068535","","RNA Gene","","4","GC08M128542","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0068535"
"HSALNG0068536-001","","RNA Gene","","4","GC08P128544","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0068536-001"
"HSALNG0106744","","RNA Gene","","4","GC15P176890","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0106744"
"NONHSAG017238.2","","RNA Gene","","4","GC15P181475","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NONHSAG017238.2"
"piR-43107-298","","RNA Gene","","4","GC08M137063","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-43107-298"
"HSALNG0073137","","RNA Gene","","3","GC09M097767","1.00334453582764","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0073137"
"DTX2","Deltex E3 Ubiquitin Ligase 2","Protein Coding","Q86UW9","48","GC07P076461","1.00277185440063","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DTX2"
"BOLA3","BolA Family Member 3","Protein Coding","Q53S33","50","GC02M074136","1.00252735614777","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BOLA3"
"IBA57","Iron-Sulfur Cluster Assembly Factor IBA57","Protein Coding","Q5T440","48","GC01P228165","1.00252735614777","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IBA57"
"MTRF1","Mitochondrial Translation Release Factor 1","Protein Coding","O75570","47","GC13M041216","1.00240731239319","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTRF1"
"PMCH","Pro-Melanin Concentrating Hormone","Protein Coding","P20382","45","GC12M102196","1.00233387947083","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PMCH"
